edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_florada,anom_ndvi_enchimento
ANDRADINA,Andradina,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2084.3,,2084.3,,2.995732273553991,-94.78,,20.0,1800.0,,
ANDRADINA,Andradina,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1800.0,2084.3,1942.15,-284.3000000000002,5.472270673671475,1090.0,,238.0,2273.9,,
ANDRADINA,Andradina,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2273.9,1800.0,2052.7333333333336,473.9000000000001,7.057897937411856,388.24,,1162.0,2528.3,,
ANDRADINA,Andradina,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2528.3,2273.9,2200.7333333333336,254.4000000000001,6.144185634125646,-59.9,,466.0,3213.7,,
ANDRADINA,Andradina,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,3213.7,2528.3,2671.9666666666667,685.3999999999996,6.824373670043086,97.42,,920.0,3078.3,,
ANDRADINA,Andradina,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,3078.3,3213.7,2940.1,-135.39999999999964,7.265429723253953,55.43,1.053,1430.0,2898.9,,
ANDRADINA,Andradina,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2898.9,3078.3,3063.6333333333337,-179.4000000000001,7.80710329012598,71.89,1.026,2458.0,2759.4,,
ANDRADINA,Andradina,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2759.4,2898.9,2912.2000000000003,-139.5,7.888334500738654,8.46,1.057,2666.0,2711.5,,
ANDRADINA,Andradina,2000,486.6,42.7,1,48.2,-68.1,2.3,0,644.1,2711.5,2759.4,2789.933333333333,-47.90000000000009,8.338305731356565,56.83,1.245,4181.0,2734.5,,
ANDRADINA,Andradina,2001,418.6,22.7,1,190.7,26.3,4.9,0,711.4,2734.5,2711.5,2735.133333333333,23.0,7.700747794511798,-47.14,1.106,2210.0,4077.8,,
ANDRADINA,Andradina,2002,277.0,-18.8,31,109.5,-27.4,8.1,0,575.4,4077.8,2734.5,3174.6,1343.3000000000002,7.3901814282264295,-26.7,0.936,1620.0,3444.4,,
ANDRADINA,Andradina,2003,425.7,24.8,3,137.8,-8.8,7.4,0,805.8,3444.4,4077.8,3418.9,-633.4000000000001,7.615791072035833,25.31,1.398,2030.0,3384.2,,
ANDRADINA,Andradina,2004,296.7,-13.0,12,234.1,55.0,5.0,0,618.9,3384.2,3444.4,3635.466666666667,-60.20000000000027,8.422882511944996,124.14,1.12,4550.0,2868.1,,
ANDRADINA,Andradina,2005,88.5,-74.1,53,147.1,-2.5,7.5,0,457.3,2868.1,3384.2,3232.233333333333,-516.0999999999999,8.027150106832774,-32.68,0.958,3063.0,3918.8,,
ANDRADINA,Andradina,2006,549.4,61.1,1,114.1,-24.4,7.8,0,803.7,3918.8,2868.1,3390.3666666666663,1050.7000000000003,7.138866999945524,-58.86,0.962,1260.0,3238.1,,
ANDRADINA,Andradina,2007,232.5,-31.8,0,111.8,-25.9,6.1,0,742.1,3238.1,3918.8,3341.6666666666665,-680.7000000000003,7.352441100243583,23.81,1.008,1560.0,3100.0,,
ANDRADINA,Andradina,2008,440.4,29.1,0,191.6,26.9,8.5,0,734.4,3100.0,3238.1,3418.966666666667,-138.0999999999999,7.6362696033793735,32.82,1.229,2072.0,3373.6,,
ANDRADINA,Andradina,2009,337.1,-1.2,7,131.4,-13.0,5.9,0,800.0,3373.6,3100.0,3237.2333333333336,273.5999999999999,7.250990310554167,-31.97,1.074,1409.5,5193.8,,
ANDRADINA,Andradina,2010,356.0,4.4,0,69.8,-53.7,8.4,0,736.0,5193.8,3373.6,3889.133333333333,1820.2000000000003,7.484368643286131,26.29,0.836,1780.0,5779.2,,
ANDRADINA,Andradina,2011,642.9,88.5,0,139.9,-7.4,2.7,0,989.0,5779.2,5193.8,4782.2,585.3999999999996,7.037027614686276,-36.07,1.011,1138.0,3540.4,,
ANDRADINA,Andradina,2012,220.8,-35.3,21,328.9,117.9,6.5,0,664.1,3540.4,5779.2,4837.8,-2238.7999999999997,7.025538314638521,-1.14,1.221,1125.0,3850.7,,
ANDRADINA,Andradina,2013,361.4,6.0,3,185.1,22.6,3.8,0,647.4,3850.7,3540.4,4390.099999999999,310.2999999999997,7.62657020629066,82.4,1.08,2052.0,5297.7,,
ANDRADINA,Andradina,2014,293.1,-14.1,16,82.7,-45.2,7.9,0,450.8,5297.7,3850.7,4229.599999999999,1447.0,6.633318433280377,-62.96,0.899,760.0,2119.7,,
ANDRADINA,Andradina,2015,403.8,18.4,2,105.3,-30.2,12.3,0,583.4,2119.7,5297.7,3756.033333333333,-3178.0,7.4815557019095165,133.55,0.965,1775.0,5370.8,,
ANDRADINA,Andradina,2016,329.9,-3.3,8,237.6,57.4,3.8,0,729.2,5370.8,2119.7,4262.733333333334,3251.1000000000004,7.506591780070841,2.54,1.16,1820.0,2116.8,,
ANDRADINA,Andradina,2017,311.4,-8.7,1,232.9,54.3,6.0,0,727.2,2116.8,5370.8,3202.433333333333,-3254.0,7.611347717403621,11.04,1.265,2021.0,5219.0,,
ANDRADINA,Andradina,2018,262.3,-23.1,1,62.6,-58.5,7.3,0,501.6,5219.0,2116.8,4235.533333333334,3102.2,6.895682697747868,-51.11,0.849,988.0,3814.7,,
ANDRADINA,Andradina,2019,352.9,3.5,13,131.1,-13.2,3.9,0,501.8,3814.7,5219.0,3716.8333333333335,-1404.3000000000002,7.5251007461258,87.65,1.065,1854.0,6705.6,,
ANDRADINA,Andradina,2020,221.0,-35.2,21,75.4,-50.0,7.7,0,461.1,6705.6,3814.7,5246.433333333333,2890.9000000000005,7.719573989259581,21.47,1.144,2252.0,7146.3,,
ANDRADINA,Andradina,2021,140.6,-58.8,59,42.6,-71.8,4.4,0,262.6,7146.3,6705.6,5888.866666666668,440.6999999999998,7.799753318287247,8.35,1.204,2440.0,6253.3,,
ANDRADINA,Andradina,2022,250.0,-26.7,35,105.7,-30.0,6.7,0,528.2,6253.3,7146.3,6701.733333333334,-893.0,7.652070746116482,-13.73,1.521,2105.0,7679.6,,
ANDRADINA,Andradina,2023,438.7,28.6,0,226.7,50.2,6.7,0,699.3,7679.6,6253.3,7026.400000000001,1426.3000000000002,7.286191714702382,-30.64,1.242,1460.0,7347.9,,
ANDRADINA,Andradina,2024,286.6,-16.0,52,104.6,-30.7,9.4,0,414.5,7347.9,7679.6,7093.599999999999,-331.7000000000007,6.733401891837359,-42.47,0.787,840.0,4714.3,,
ANDRADINA,Andradina,2025,238.2,-30.2,53,166.4,10.2,4.2,0,387.4,4714.3,7347.9,6580.600000000001,-2633.5999999999995,6.946975992135418,23.81,0.932,1040.0,4624.0,,
ANDRADINA,Andradina,2026,230.5,-32.4,51,227.8,50.9,8.6,0,479.7,4624.0,4714.3,5562.066666666666,-90.30000000000018,6.946975992135418,0.0,1.037,1040.0,,,
ARARAQUARA,Araraquara,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2109.5,1849.1,1979.3,260.4000000000001,5.19295685089021,-97.09,,180.0,2566.7,,
ARARAQUARA,Araraquara,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2566.7,2109.5,2175.1,457.1999999999998,6.684611727667927,344.44,,800.0,2287.5,,
ARARAQUARA,Araraquara,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2287.5,2566.7,2321.233333333333,-279.1999999999998,6.993932975223189,36.25,,1090.0,2361.5,,
ARARAQUARA,Araraquara,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2361.5,2287.5,2405.233333333333,74.0,6.709304340258298,-24.77,,820.0,2290.2,,
ARARAQUARA,Araraquara,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2290.2,2361.5,2313.0666666666666,-71.30000000000018,7.098375638590786,47.56,,1210.0,2429.8,,
ARARAQUARA,Araraquara,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2429.8,2290.2,2360.5,139.60000000000036,6.520621127558696,-43.88,1.053,679.0,2110.2,,
ARARAQUARA,Araraquara,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2110.2,2429.8,2276.733333333333,-319.60000000000036,7.288244401020124,115.46,1.026,1463.0,2421.7,,
ARARAQUARA,Araraquara,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2421.7,2110.2,2320.5666666666666,311.5,7.222566018822171,-6.36,1.057,1370.0,2443.4,,
ARARAQUARA,Araraquara,2000,430.6,22.2,0,22.0,-85.4,0.9,1,721.6,2443.4,2421.7,2325.1,21.700000000000273,7.222566018822171,0.0,1.245,1370.0,1563.5,,
ARARAQUARA,Araraquara,2001,293.6,-16.7,0,135.3,-10.5,5.4,0,605.0,1563.5,2443.4,2142.866666666667,-879.9000000000001,8.016317898503415,121.17,1.106,3030.0,2542.6,,
ARARAQUARA,Araraquara,2002,382.4,8.6,0,87.0,-42.5,5.7,0,794.3,2542.6,1563.5,2183.1666666666665,979.0999999999999,7.471363088187097,-42.01,0.936,1757.0,2547.0,,
ARARAQUARA,Araraquara,2003,363.3,3.1,0,152.6,0.9,5.8,0,852.2,2547.0,2542.6,2217.7000000000003,4.400000000000091,7.307872780763706,-15.08,1.398,1492.0,2702.3,,
ARARAQUARA,Araraquara,2004,451.3,28.1,0,275.1,81.9,6.0,0,908.7,2702.3,2547.0,2597.2999999999997,155.30000000000018,7.200424892944957,-10.19,1.12,1340.0,3035.8,,
ARARAQUARA,Araraquara,2005,325.2,-7.7,0,160.7,6.3,8.1,0,732.2,3035.8,2702.3,2761.7000000000003,333.5,6.937314081223682,-23.13,0.958,1030.0,3040.8,,
ARARAQUARA,Araraquara,2006,414.5,17.7,0,59.1,-60.9,7.2,0,662.6,3040.8,3035.8,2926.3000000000006,5.0,6.429719478039138,-39.81,0.962,620.0,1930.6,,
ARARAQUARA,Araraquara,2007,331.5,-5.9,0,127.9,-15.4,4.5,0,807.1,1930.6,3040.8,2669.0666666666666,-1110.2000000000003,6.709304340258298,32.26,1.008,820.0,2465.9,,
ARARAQUARA,Araraquara,2008,473.7,34.5,0,202.0,33.6,7.4,0,784.6,2465.9,1930.6,2479.1,535.3000000000002,6.214608098422191,-39.02,1.229,500.0,2940.0,,
ARARAQUARA,Araraquara,2009,411.9,16.9,0,136.2,-9.9,3.4,0,757.3,2940.0,2465.9,2445.5,474.0999999999999,6.363028103540465,16.0,1.074,580.0,2782.8,,
ARARAQUARA,Araraquara,2010,272.4,-22.7,0,108.6,-28.2,6.5,0,552.9,2782.8,2940.0,2729.566666666667,-157.19999999999982,5.298317366548036,-65.52,0.836,200.0,2250.0,,
ARARAQUARA,Araraquara,2011,428.3,21.6,0,119.5,-21.0,3.9,0,798.2,2250.0,2782.8,2657.6,-532.8000000000002,4.605170185988092,-50.0,1.011,100.0,1500.0,,
ARARAQUARA,Araraquara,2012,197.7,-43.9,5,271.5,79.6,5.9,0,643.5,1500.0,2250.0,2177.6,-750.0,6.684611727667927,700.0,1.221,800.0,3746.2,,
ARARAQUARA,Araraquara,2013,414.4,17.6,0,271.8,79.7,6.4,0,862.5,3746.2,1500.0,2498.733333333333,2246.2,5.393627546352362,-72.5,1.08,220.0,3490.9,,
ARARAQUARA,Araraquara,2014,226.1,-35.8,23,89.9,-40.5,7.3,0,339.3,3490.9,3746.2,2912.366666666667,-255.29999999999973,6.272877006546167,140.91,0.899,530.0,4098.1,,
ARARAQUARA,Araraquara,2015,355.8,1.0,0,119.9,-20.7,10.1,0,581.1,4098.1,3490.9,3778.4,607.2000000000003,5.720311776607412,-42.45,0.965,305.0,5936.1,,
ARARAQUARA,Araraquara,2016,340.8,-3.3,0,205.2,35.7,3.1,0,873.8,5936.1,4098.1,4508.366666666667,1838.0,7.038783541388542,273.77,1.16,1140.0,3821.1,,
ARARAQUARA,Araraquara,2017,320.5,-9.0,0,259.1,71.4,5.2,0,729.3,3821.1,5936.1,4618.433333333333,-2115.0000000000005,6.912742820493176,-11.84,1.265,1005.0,4014.9,,
ARARAQUARA,Araraquara,2018,312.1,-11.4,0,30.5,-79.8,7.0,0,516.1,4014.9,3821.1,4590.7,193.80000000000018,6.745236349484363,-15.42,0.849,850.0,4482.4,,
ARARAQUARA,Araraquara,2019,362.5,2.9,7,142.2,-6.0,4.4,0,515.2,4482.4,4014.9,4106.133333333333,467.49999999999955,7.696212639346407,158.82,1.065,2200.0,3782.7,,
ARARAQUARA,Araraquara,2020,367.6,4.4,0,70.1,-53.6,6.3,0,587.3,3782.7,4482.4,4093.3333333333326,-699.6999999999998,8.411832675758411,104.55,1.144,4500.0,3511.3,,
ARARAQUARA,Araraquara,2021,165.0,-53.2,30,65.0,-57.0,2.5,0,287.1,3511.3,3782.7,3925.4666666666667,-271.39999999999964,8.122668023346407,-25.11,1.204,3370.0,2262.9,,
ARARAQUARA,Araraquara,2022,271.6,-22.9,0,73.3,-51.5,4.2,0,597.0,2262.9,3511.3,3185.6333333333337,-1248.4,8.113726085970747,-0.89,1.521,3340.0,4879.0,,
ARARAQUARA,Araraquara,2023,309.7,-12.1,0,168.1,11.2,5.5,0,588.1,4879.0,2262.9,3551.066666666667,2616.1,7.644919344958857,-37.43,1.242,2090.0,2305.3,,
ARARAQUARA,Araraquara,2024,198.8,-43.6,50,39.7,-73.7,8.7,0,306.6,2305.3,4879.0,3149.066666666667,-2573.7,7.893572073504902,28.23,0.787,2680.0,1582.8,,
ARARAQUARA,Araraquara,2025,143.2,-59.4,40,77.2,-48.9,2.7,0,278.7,1582.8,2305.3,2922.366666666667,-722.5000000000002,7.996317231796746,10.82,0.932,2970.0,2741.4,,
ARARAQUARA,Araraquara,2026,285.5,-19.0,3,139.3,-7.9,7.5,0,537.1,2741.4,1582.8,2209.8333333333335,1158.6000000000001,7.996317231796746,0.0,1.037,2970.0,,,
ARACATUBA,Araçatuba,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2131.3,2232.8,2182.05,-101.5,7.76004068088038,103.91,,2345.0,1860.3,,
ARACATUBA,Araçatuba,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1860.3,2131.3,2074.8,-271.0000000000002,8.432941638968646,95.99,,4596.0,2202.3,,
ARACATUBA,Araçatuba,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2202.3,1860.3,2064.6333333333337,342.0000000000002,8.737773460327283,35.64,,6234.0,1677.7,,
ARACATUBA,Araçatuba,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1677.7,2202.3,1913.4333333333334,-524.6000000000001,8.509161019718974,-20.44,,4960.0,2169.4,,
ARACATUBA,Araçatuba,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2169.4,1677.7,2016.466666666667,491.70000000000005,8.786456678344,31.96,,6545.0,2666.1,,
ARACATUBA,Araçatuba,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2666.1,2169.4,2171.0666666666666,496.6999999999998,8.70251025718999,-8.05,1.053,6018.0,2857.6,,
ARACATUBA,Araçatuba,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2857.6,2666.1,2564.366666666667,191.5,9.374158457205578,95.75,1.026,11780.0,2999.8,,
ARACATUBA,Araçatuba,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2999.8,2857.6,2841.1666666666665,142.20000000000027,9.386811515091962,1.27,1.057,11930.0,2922.5,,
ARACATUBA,Araçatuba,2000,457.1,31.6,0,54.2,-67.8,1.3,1,681.8,2922.5,2999.8,2926.633333333333,-77.30000000000018,9.423837546238587,3.77,1.245,12380.0,1428.4,,
ARACATUBA,Araçatuba,2001,438.8,26.3,0,226.7,34.8,4.3,0,762.8,1428.4,2922.5,2450.233333333333,-1494.1,9.596962392282867,18.9,1.106,14720.0,2973.5,,
ARACATUBA,Araçatuba,2002,315.3,-9.2,9,120.3,-28.4,7.4,0,669.4,2973.5,1428.4,2441.4666666666667,1545.1,9.560997243589352,-3.53,0.936,14200.0,1689.1,,
ARACATUBA,Araçatuba,2003,451.2,29.9,0,160.5,-4.6,6.6,0,864.6,1689.1,2973.5,2030.3333333333333,-1284.4,10.023712049842496,58.84,1.398,22555.0,3174.2,,
ARACATUBA,Araçatuba,2004,382.8,10.2,1,303.1,80.2,4.3,0,782.1,3174.2,1689.1,2612.2666666666664,1485.1,9.697348600037742,-27.85,1.12,16274.4,3593.6,,
ARACATUBA,Araçatuba,2005,164.2,-52.7,33,174.1,3.5,6.9,0,613.2,3593.6,3174.2,2818.9666666666667,419.4000000000001,9.799681383810539,10.78,0.958,18028.0,3091.2,,
ARACATUBA,Araçatuba,2006,476.2,37.1,1,98.4,-41.5,7.8,0,698.4,3091.2,3593.6,3286.3333333333335,-502.4000000000001,9.216719978940223,-44.18,0.962,10064.0,2285.7,,
ARACATUBA,Araçatuba,2007,316.4,-8.9,0,114.9,-31.7,5.2,0,811.0,2285.7,3091.2,2990.1666666666665,-805.5,8.104703468371108,-67.11,1.008,3310.0,2206.9,,
ARACATUBA,Araçatuba,2008,451.7,30.1,0,200.9,19.5,6.5,0,782.3,2206.9,2285.7,2527.9333333333334,-78.79999999999973,8.675307434509929,76.93,1.229,5856.5,3299.1,,
ARACATUBA,Araçatuba,2009,354.6,2.1,3,113.6,-32.5,4.8,0,787.4,3299.1,2206.9,2597.233333333333,1092.1999999999998,8.968192374734276,34.03,1.074,7849.4,3773.0,,
ARACATUBA,Araçatuba,2010,238.0,-31.5,0,77.6,-53.8,8.0,0,520.8,3773.0,3299.1,3093.0,473.9000000000001,9.135832319801121,18.25,0.836,9282.0,3214.9,,
ARACATUBA,Araçatuba,2011,484.5,39.5,0,108.8,-35.3,2.6,0,795.9,3214.9,3773.0,3429.0,-558.0999999999999,9.261318616740812,13.37,1.011,10523.0,2000.9,,
ARACATUBA,Araçatuba,2012,187.7,-46.0,42,381.0,126.6,5.8,0,649.8,2000.9,3214.9,2996.2666666666664,-1214.0,9.493788493895902,26.17,1.221,13277.0,4393.6,,
ARACATUBA,Araçatuba,2013,337.0,-3.0,2,251.1,49.3,3.4,0,717.4,4393.6,2000.9,3203.133333333333,2392.7000000000003,9.677571411143855,20.18,1.08,15955.7,4118.9,,
ARACATUBA,Araçatuba,2014,260.5,-25.0,16,84.6,-49.7,7.3,0,390.5,4118.9,4393.6,3504.4666666666667,-274.7000000000007,9.562924961810863,-10.83,0.899,14227.4,3141.9,,
ARACATUBA,Araçatuba,2015,377.2,8.6,0,141.3,-16.0,11.9,0,604.4,3141.9,4118.9,3884.7999999999997,-976.9999999999995,9.773948181181144,23.49,0.965,17570.0,4641.2,,
ARACATUBA,Araçatuba,2016,390.9,12.6,0,225.5,34.1,3.4,0,816.5,4641.2,3141.9,3967.3333333333335,1499.2999999999997,10.074381562931087,35.04,1.16,23727.3,3743.8,,
ARACATUBA,Araçatuba,2017,301.6,-13.2,0,278.4,65.5,5.5,0,728.4,3743.8,4641.2,3842.2999999999997,-897.3999999999996,10.139902646043577,6.77,1.265,25334.0,5293.7,,
ARACATUBA,Araçatuba,2018,306.1,-11.9,0,50.3,-70.1,7.7,0,532.6,5293.7,3743.8,4559.566666666667,1549.8999999999996,10.079623350242997,-5.85,0.849,23852.0,2222.0,,
ARACATUBA,Araçatuba,2019,369.1,6.3,9,106.8,-36.5,4.0,0,512.0,2222.0,5293.7,3753.1666666666665,-3071.7,10.127110988687189,4.86,1.065,25012.0,3653.2,,
ARACATUBA,Araçatuba,2020,342.1,-1.5,7,145.5,-13.5,7.0,0,638.0,3653.2,2222.0,3722.9666666666667,1431.1999999999998,10.043640722719532,-8.01,1.144,23009.0,3746.2,,
ARACATUBA,Araçatuba,2021,205.6,-40.8,39,81.8,-51.4,3.5,0,400.9,3746.2,3653.2,3207.133333333333,93.0,9.947839310106628,-9.14,1.204,20907.0,2472.7,,
ARACATUBA,Araçatuba,2022,258.2,-25.6,13,94.2,-44.0,6.2,0,572.8,2472.7,3746.2,3290.6999999999994,-1273.5,9.240772579096385,-50.69,1.521,10309.0,3622.6,,
ARACATUBA,Araçatuba,2023,297.6,-14.3,2,145.0,-13.8,6.6,0,563.5,3622.6,2472.7,3280.5,1149.9,8.790269111478656,-36.27,1.242,6570.0,3754.8,,
ARACATUBA,Araçatuba,2024,244.5,-29.6,52,95.1,-43.4,7.9,0,382.5,3754.8,3622.6,3283.3666666666663,132.20000000000027,8.602397937430464,-17.13,0.787,5444.7,2645.6,,
ARACATUBA,Araçatuba,2025,198.0,-43.0,53,154.6,-8.1,2.7,0,348.3,2645.6,3754.8,3341.0,-1109.2000000000003,7.0712337479746115,-78.37,0.932,1177.6,5008.3,,
ARACATUBA,Araçatuba,2026,263.2,-24.2,43,227.0,35.0,7.9,0,497.7,5008.3,2645.6,3802.9,2362.7000000000003,7.0712337479746115,0.0,1.037,1177.6,,,
ASSIS,Assis,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1855.4,2238.5,2046.95,-383.0999999999999,11.375018800502191,130.14,,87118.0,1995.3,,
ASSIS,Assis,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1995.3,1855.4,2029.7333333333333,139.89999999999986,11.565138336417162,20.94,,105360.0,2645.0,,
ASSIS,Assis,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2645.0,1995.3,2165.2333333333336,649.7,11.90199692859196,40.05,,147561.0,1786.6,,
ASSIS,Assis,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1786.6,2645.0,2142.3,-858.4000000000001,11.942432567558631,4.13,,153650.0,2996.9,,
ASSIS,Assis,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2996.9,1786.6,2476.1666666666665,1210.3000000000002,11.895899535242862,-4.55,,146664.0,2027.9,,
ASSIS,Assis,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2027.9,2996.9,2270.4666666666667,-969.0,11.902464422528134,0.66,1.053,147630.0,2244.5,,
ASSIS,Assis,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2244.5,2027.9,2423.1,216.5999999999999,11.94695859339545,4.55,1.026,154347.0,3723.0,,
ASSIS,Assis,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,3723.0,2244.5,2665.133333333333,1478.5,11.924737058137257,-2.2,1.057,150955.0,3202.9,,
ASSIS,Assis,2000,405.1,18.0,0,87.3,-59.7,-0.1,2,659.8,3202.9,3723.0,3056.7999999999997,-520.0999999999999,11.910922758230871,-1.37,1.245,148884.0,1887.2,,
ASSIS,Assis,2001,440.3,28.3,0,263.7,21.8,2.4,0,785.3,1887.2,3202.9,2937.7000000000003,-1315.7,11.841012645057,-6.75,1.106,138831.0,2794.2,,
ASSIS,Assis,2002,258.7,-24.6,10,225.8,4.3,6.3,0,735.8,2794.2,1887.2,2628.1,906.9999999999998,11.776949889071334,-6.21,0.936,130216.0,2063.9,,
ASSIS,Assis,2003,385.4,12.3,1,208.2,-3.8,5.6,0,804.5,2063.9,2794.2,2248.4333333333334,-730.2999999999997,11.79973465657234,2.3,1.398,133217.0,3984.5,,
ASSIS,Assis,2004,304.2,-11.4,7,335.2,54.9,4.0,0,711.8,3984.5,2063.9,2947.533333333333,1920.6,11.868212446134113,7.09,1.12,142659.0,2995.8,,
ASSIS,Assis,2005,187.5,-45.4,21,227.2,5.0,5.7,0,692.3,2995.8,3984.5,3014.7333333333336,-988.6999999999998,11.860662585297293,-0.75,0.958,141586.0,2213.8,,
ASSIS,Assis,2006,396.9,15.6,4,85.3,-60.6,7.3,0,564.5,2213.8,2995.8,3064.7000000000003,-782.0,11.665646551987892,-17.72,0.962,116500.0,1758.0,,
ASSIS,Assis,2007,339.7,-1.0,0,122.2,-43.5,4.4,0,742.5,1758.0,2213.8,2322.5333333333333,-455.8000000000002,11.540054132358481,-11.8,1.008,102750.0,3638.0,,
ASSIS,Assis,2008,426.0,24.1,1,235.7,8.9,5.2,0,702.8,3638.0,1758.0,2536.6,1880.0,11.594044516255021,5.55,1.229,108450.0,4391.4,,
ASSIS,Assis,2009,297.0,-13.5,0,139.3,-35.6,3.3,0,772.5,4391.4,3638.0,3262.4666666666667,753.3999999999996,11.58412922397656,-0.99,1.074,107380.0,2663.7,,
ASSIS,Assis,2010,334.0,-2.7,0,132.3,-38.9,6.9,0,670.3,2663.7,4391.4,3564.3666666666663,-1727.6999999999998,11.640614826111118,5.81,0.836,113620.0,4191.3,,
ASSIS,Assis,2011,351.3,2.4,0,125.9,-41.8,1.8,1,641.9,4191.3,2663.7,3748.7999999999997,1527.6000000000004,11.715866308966918,7.82,1.011,122500.0,1913.2,,
ASSIS,Assis,2012,204.9,-40.3,45,386.7,78.7,5.5,0,681.4,1913.2,4191.3,2922.7333333333336,-2278.1000000000004,11.68561747278834,-2.98,1.221,118850.0,4478.3,,
ASSIS,Assis,2013,413.9,20.6,2,399.8,84.7,2.4,0,811.8,4478.3,1913.2,3527.6,2565.1000000000004,11.703958962366205,1.85,1.08,121050.0,4201.4,,
ASSIS,Assis,2014,310.8,-9.4,17,167.9,-22.4,6.7,0,581.3,4201.4,4478.3,3530.966666666667,-276.90000000000055,11.683090091493552,-2.07,0.899,118550.0,4971.6,,
ASSIS,Assis,2015,350.2,2.0,0,184.4,-14.8,8.3,0,632.4,4971.6,4201.4,4550.433333333333,770.2000000000007,11.685196685910682,0.21,0.965,118800.0,5050.9,,
ASSIS,Assis,2016,494.1,43.9,0,334.6,54.6,2.7,0,1032.1,5050.9,4971.6,4741.3,79.29999999999927,11.7550870221202,7.24,1.16,127400.0,3174.1,,
ASSIS,Assis,2017,332.8,-3.0,0,364.6,68.4,5.3,0,841.5,3174.1,5050.9,4398.866666666667,-1876.7999999999997,11.817848061804412,6.48,1.265,135652.0,4855.5,,
ASSIS,Assis,2018,338.7,-1.3,0,62.8,-71.0,7.4,0,669.9,4855.5,3174.1,4360.166666666667,1681.4,11.856798817071752,3.97,0.849,141040.0,2893.3,,
ASSIS,Assis,2019,359.0,4.6,7,134.9,-37.7,3.4,0,592.9,2893.3,4855.5,3640.9666666666667,-1962.1999999999998,11.838156180367786,-1.85,1.065,138435.0,5279.2,,
ASSIS,Assis,2020,339.4,-1.1,6,192.7,-11.0,6.0,0,651.2,5279.2,2893.3,4342.666666666667,2385.8999999999996,11.757008252298094,-7.79,1.144,127645.0,3770.7,,
ASSIS,Assis,2021,205.3,-40.2,16,102.7,-52.6,2.9,0,498.6,3770.7,5279.2,3981.066666666667,-1508.5,11.840032556626465,8.66,1.204,138695.0,2343.7,,
ASSIS,Assis,2022,314.5,-8.4,8,163.8,-24.3,5.9,0,639.9,2343.7,3770.7,3797.8666666666663,-1427.0,11.814399489690393,-2.53,1.521,135185.0,4418.7,,
ASSIS,Assis,2023,473.2,37.9,0,191.5,-11.6,6.6,0,782.5,4418.7,2343.7,3511.033333333333,2075.0,11.824021283831025,0.97,1.242,136492.0,5846.3,,
ASSIS,Assis,2024,300.1,-12.6,48,143.5,-33.7,6.1,0,450.6,5846.3,4418.7,4202.900000000001,1427.6000000000004,11.808017515597022,-1.59,0.787,134325.0,3283.3,,
ASSIS,Assis,2025,221.7,-35.4,50,226.6,4.7,1.5,1,451.5,3283.3,5846.3,4516.099999999999,-2563.0,11.7584174199482,-4.84,0.932,127825.0,4365.3,,
ASSIS,Assis,2026,318.4,-7.3,26,285.0,31.6,6.9,0,605.7,4365.3,3283.3,4498.3,1082.0,11.7584174199482,0.0,1.037,127825.0,,,
AVARE,Avaré,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1852.2,2550.0,2201.1,-697.8,8.196987927258897,57.83,,3630.0,2190.1,,
