edr_chave,edr,ano,alvo,rendimento_a1,rendimento_a2,capacidade,previsto
OURINHOS,Ourinhos,2021,2.3191,2.2349,2.2347,7832500.0,2.263577880036367
PIRACICABA,Piracicaba,2021,1.6403,1.7297,1.749,1807100.0,1.8203328316229956
RIBEIRAO PRETO,Ribeirão Preto,2021,1.9293,1.9181,1.8995,653800.0,1.8261357253826842
SOROCABA,Sorocaba,2021,2.4606,2.4494,2.4618,1200200.0,2.484477507184914
SAO JOSE DO RIO PRETO,São José do Rio Preto,2021,1.5095,1.7316,1.7834,5630241.0,1.9021698002847711
SAO JOAO DA BOA VISTA,São João da Boa Vista,2021,2.2863,2.1401,2.15,13983877.0,2.1246576555082908
VOTUPORANGA,Votuporanga,2021,2.0941,2.1211,1.5414,2217089.0,1.979618001212719
ARARAQUARA,Araraquara,2022,1.3496,1.3031,1.4382,13449358.0,1.4069865274976134
AVARE,Avaré,2022,1.8975,1.8678,1.8992,11623126.0,1.862485729995946
BARRETOS,Barretos,2022,1.7352,1.5786,1.7921,19071596.0,1.5186587639840443
BAURU,Bauru,2022,2.016,2.1544,2.373,10171455.0,2.257217674651157
BOTUCATU,Botucatu,2022,2.1025,2.0744,2.1017,10015486.0,2.2233189118619197
CATANDUVA,Catanduva,2022,2.1946,2.2603,2.1126,2914693.0,2.3554065519868015
FERNANDOPOLIS,Fernandópolis,2022,2.3894,2.1053,2.0444,1658120.0,2.2232805245187097
FRANCA,Franca,2022,2.1152,2.0535,2.3617,3481847.0,2.2300866593616058
GENERAL SALGADO,General Salgado,2022,2.4217,1.9611,2.2083,1871003.0,1.8587189559108646
ITAPETININGA,Itapetininga,2022,2.4903,2.3685,2.4925,7618260.0,2.3155433989386975
ITAPEVA,Itapeva,2022,2.9267,2.9109,3.4859,2556429.0,3.4163801042989554
JABOTICABAL,Jaboticabal,2022,1.7541,1.6164,1.6454,5274975.0,1.6067838060563642
JALES,Jales,2022,2.8964,2.7652,2.7666,2611238.0,2.8969283390017138
JAU,Jaú,2022,2.3127,2.2691,2.2249,5384157.0,2.2964973933810744
LIMEIRA,Limeira,2022,1.5455,1.5212,1.6377,4895600.0,1.5895894454820545
LINS,Lins,2022,2.1641,1.9809,2.2071,5625055.0,2.0472144741573377
MOGI MIRIM,Mogi Mirim,2022,1.8577,1.9315,2.0354,11635000.0,2.0054665253345108
OURINHOS,Ourinhos,2022,2.3116,2.3191,2.2349,8022100.0,2.2650303071137197
PIRACICABA,Piracicaba,2022,1.6403,1.6403,1.7297,1807100.0,1.652162218622354
RIBEIRAO PRETO,Ribeirão Preto,2022,1.9753,1.9293,1.9181,838800.0,1.9096699811385112
SOROCABA,Sorocaba,2022,2.8152,2.4606,2.4494,1443120.0,2.5407186411493456
SAO JOSE DO RIO PRETO,São José do Rio Preto,2022,1.5928,1.5095,1.7316,6136966.0,1.506211283357728
SAO JOAO DA BOA VISTA,São João da Boa Vista,2022,2.3047,2.2863,2.1401,13713500.0,2.0238194245224
VOTUPORANGA,Votuporanga,2022,2.2057,2.0941,2.1211,1794779.0,2.1484343301513342
ARARAQUARA,Araraquara,2023,1.3841,1.3496,1.3031,10918580.0,1.4552318816476586
AVARE,Avaré,2023,2.0153,1.8975,1.8678,6160100.0,1.8964844198018753
BARRETOS,Barretos,2023,1.844,1.7352,1.5786,14339846.0,1.6277434491661131
BAURU,Bauru,2023,2.1158,2.016,2.1544,6396862.0,2.0826978288874445
BOTUCATU,Botucatu,2023,2.1092,2.1025,2.0744,10145324.0,2.1795752863952274
CATANDUVA,Catanduva,2023,2.3868,2.1946,2.2603,2419680.0,2.2002552024464808
FERNANDOPOLIS,Fernandópolis,2023,2.4391,2.3894,2.1053,1625800.0,2.269894753280978
FRANCA,Franca,2023,2.5539,2.1152,2.0535,3544487.0,2.1849558344476105
GENERAL SALGADO,General Salgado,2023,2.0636,2.4217,1.9611,1840938.0,2.423047281665
ITAPETININGA,Itapetininga,2023,2.4341,2.4903,2.3685,7208085.0,2.330990934695211
ITAPEVA,Itapeva,2023,2.9581,2.9267,2.9109,2091600.0,3.0520728507038517
JABOTICABAL,Jaboticabal,2023,2.0101,1.7541,1.6164,4546262.0,1.7345226034860564
JALES,Jales,2023,3.0422,2.8964,2.7652,2600505.0,2.6383708776892822
JAU,Jaú,2023,2.3314,2.3127,2.2691,5754852.0,2.29033035631139
LIMEIRA,Limeira,2023,1.5509,1.5455,1.5212,4694100.0,1.562058199457333
LINS,Lins,2023,2.2023,2.1641,1.9809,3282055.0,2.106675073452751
MOGI MIRIM,Mogi Mirim,2023,1.3974,1.8577,1.9315,12022500.0,1.8928708062977317
OURINHOS,Ourinhos,2023,2.3947,2.3116,2.3191,6786800.0,2.2525507133449154
PIRACICABA,Piracicaba,2023,1.7795,1.6403,1.6403,907100.0,1.8458867613823366
RIBEIRAO PRETO,Ribeirão Preto,2023,1.9774,1.9753,1.9293,583800.0,1.9891145772745853
SOROCABA,Sorocaba,2023,2.4893,2.8152,2.4606,1076675.0,2.6293321415086837
SAO JOSE DO RIO PRETO,São José do Rio Preto,2023,1.6717,1.5928,1.5095,5445512.0,1.6114089404359047
SAO JOAO DA BOA VISTA,São João da Boa Vista,2023,2.3986,2.3047,2.2863,9893500.0,2.1446445230963063
VOTUPORANGA,Votuporanga,2023,2.3664,2.2057,2.0941,1634291.0,2.173460088602911
ARARAQUARA,Araraquara,2024,1.3491,1.3841,1.3496,12123855.0,1.3507369620261638
AVARE,Avaré,2024,1.9372,2.0153,1.8975,6934100.0,2.0811016912744034
BARRETOS,Barretos,2024,1.8276,1.844,1.7352,9164817.0,1.8357488583990813
BAURU,Bauru,2024,1.6301,2.1158,2.016,4972003.0,2.122539847330901
BOTUCATU,Botucatu,2024,2.0349,2.1092,2.1025,9077500.0,2.1659214535073823
CATANDUVA,Catanduva,2024,2.23,2.3868,2.1946,2210433.0,2.289737133662324
FERNANDOPOLIS,Fernandópolis,2024,2.7825,2.4391,2.3894,1602011.0,2.4573808556072363
FRANCA,Franca,2024,2.0741,2.5539,2.1152,3736707.0,2.3491204188641994
GENERAL SALGADO,General Salgado,2024,1.9019,2.0636,2.4217,1690670.0,2.3200977710503894
ITAPETININGA,Itapetininga,2024,2.522,2.4341,2.4903,6585085.0,2.2659992639681685
ITAPEVA,Itapeva,2024,3.284,2.9581,2.9267,217600.0,2.8270398252130735
JABOTICABAL,Jaboticabal,2024,2.0091,2.0101,1.7541,4387679.0,2.114521204638077
JALES,Jales,2024,2.9945,3.0422,2.8964,2762020.0,3.0180817245224487
JAU,Jaú,2024,1.9006,2.3314,2.3127,4052300.0,2.290357539689423
LIMEIRA,Limeira,2024,1.5095,1.5509,1.5455,3924250.0,1.5542077818791504
LINS,Lins,2024,2.1538,2.2023,2.1641,3358555.0,2.2563013752437904
MOGI MIRIM,Mogi Mirim,2024,1.177,1.3974,1.8577,10406292.0,1.6841533497767731
OURINHOS,Ourinhos,2024,2.3756,2.3947,2.3116,7804500.0,2.2821252511534538
PIRACICABA,Piracicaba,2024,1.75,1.7795,1.6403,800000.0,1.885195347328124
RIBEIRAO PRETO,Ribeirão Preto,2024,1.5151,1.9774,1.9753,890784.0,2.035232351082146
SOROCABA,Sorocaba,2024,2.0911,2.4893,2.8152,877975.0,2.442269094197912
SAO JOSE DO RIO PRETO,São José do Rio Preto,2024,2.1967,1.6717,1.5928,5356201.0,1.6107760158839983
SAO JOAO DA BOA VISTA,São João da Boa Vista,2024,2.3267,2.3986,2.3047,14281000.0,2.082767690496977
VOTUPORANGA,Votuporanga,2024,2.2688,2.3664,2.2057,1518903.0,2.2693381883137187
ARARAQUARA,Araraquara,2025,1.3483,1.3491,1.3841,9729705.0,1.5953967986876065
AVARE,Avaré,2025,1.9498,1.9372,2.0153,3714100.0,2.293834917006519
BARRETOS,Barretos,2025,1.8696,1.8276,1.844,14524224.0,1.8308799471752195
BAURU,Bauru,2025,1.9761,1.6301,2.1158,9111753.0,1.6463865296262776
BOTUCATU,Botucatu,2025,2.0668,2.0349,2.1092,9135500.0,2.1002010960326145
CATANDUVA,Catanduva,2025,3.2556,2.23,2.3868,1546180.0,2.386087761769242
FERNANDOPOLIS,Fernandópolis,2025,2.4507,2.7825,2.4391,2218311.0,2.541522766769729
FRANCA,Franca,2025,2.3087,2.0741,2.5539,3758587.0,2.244087049215985
GENERAL SALGADO,General Salgado,2025,1.9672,1.9019,2.0636,1836170.0,2.31724246203326
ITAPETININGA,Itapetininga,2025,2.4392,2.522,2.4341,7169085.0,2.4260025371039706
ITAPEVA,Itapeva,2025,3.6361,3.284,2.9581,2456301.0,2.2578083924270285
JABOTICABAL,Jaboticabal,2025,2.0783,2.0091,2.0101,3524064.0,2.1279353906420044
JALES,Jales,2025,3.0412,2.9945,3.0422,2764270.0,2.538523801689088
JAU,Jaú,2025,1.9575,1.9006,2.3314,3555130.0,2.3309211045440965
LIMEIRA,Limeira,2025,1.3259,1.5095,1.5509,3573000.0,1.6770338827538613
LINS,Lins,2025,2.402,2.1538,2.2023,2928716.0,2.201617864336417
MOGI MIRIM,Mogi Mirim,2025,1.1831,1.177,1.3974,9992528.0,1.5243317300701684
OURINHOS,Ourinhos,2025,2.5697,2.3756,2.3947,7804500.0,2.306767945093274
PIRACICABA,Piracicaba,2025,1.7795,1.75,1.7795,907100.0,1.8621586221435609
RIBEIRAO PRETO,Ribeirão Preto,2025,2.6202,1.5151,1.9774,650142.0,2.1565130265064556
SOROCABA,Sorocaba,2025,2.4817,2.0911,2.4893,998175.0,2.2893812477468782
SAO JOSE DO RIO PRETO,São José do Rio Preto,2025,2.4786,2.1967,1.6717,5786901.0,2.066147272844213
SAO JOAO DA BOA VISTA,São João da Boa Vista,2025,2.5955,2.3267,2.3986,7184000.0,2.5069544099632024
VOTUPORANGA,Votuporanga,2025,2.35,2.2688,2.3664,1409482.0,2.227426117674913
