edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_florada,anom_ndvi_enchimento
LINS,Lins,2016,483.9,19.0,22,623.0,22.4,12.5,0,1106.9,2908.7,2360.7,2950.566666666667,548.0,8.679890105073891,3.93,1.099,5883.4,3907.3,,
LINS,Lins,2017,343.6,-15.5,20,401.0,-21.2,5.3,0,744.6,3907.3,2908.7,3058.9,998.6000000000004,8.733478075755484,5.5,1.385,6207.28,3585.1,,
LINS,Lins,2018,426.8,5.0,29,422.8,-16.9,7.8,0,849.7,3585.1,3907.3,3467.033333333333,-322.2000000000003,9.09446925743325,43.48,0.905,8905.9,3672.7,,
LINS,Lins,2019,433.6,6.7,17,382.1,-24.9,7.8,0,815.7,3672.7,3585.1,3721.6999999999994,87.59999999999991,8.90404616331242,-17.34,0.951,7361.7,4783.1,,
LINS,Lins,2020,306.6,-24.6,49,428.6,-15.8,6.2,0,735.2,4783.1,3672.7,4013.633333333333,1110.4000000000005,9.31739944426959,51.19,1.236,11130.0,5005.1,,
LINS,Lins,2021,240.7,-40.8,49,248.1,-51.2,8.8,0,488.8,5005.1,4783.1,4486.966666666667,222.0,9.412382853382338,9.96,1.285,12239.0,3943.9,,
LINS,Lins,2022,401.6,-1.2,30,516.2,1.4,5.4,0,917.8,3943.9,5005.1,4577.366666666667,-1061.2000000000003,9.096051225574055,-27.12,1.395,8920.0,3825.6,,
LINS,Lins,2023,350.1,-13.9,31,423.5,-16.8,7.5,0,773.6,3825.6,3943.9,4258.2,-118.30000000000018,9.317938382574201,24.84,1.426,11136.0,4301.4,,
LINS,Lins,2024,247.0,-39.2,80,210.4,-58.6,8.2,0,457.4,4301.4,3825.6,4023.633333333333,475.7999999999997,9.041211408968211,-24.17,1.245,8444.0,4825.9,,
LINS,Lins,2025,505.3,24.3,19,186.5,-63.4,8.5,0,691.8,4825.9,4301.4,4317.633333333333,524.5,8.975250749643573,-6.38,1.047,7905.0,3239.2,,
LINS,Lins,2026,380.7,-6.4,39,358.9,-29.5,5.3,0,739.6,3239.2,4825.9,4122.166666666667,-1586.6999999999998,8.975250749643573,0.0,0.764,7905.0,,,
MARILIA,Marília,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1657.8,1265.5,1461.65,392.29999999999995,9.519661619531444,19.0,,13625.0,1805.9,,
MARILIA,Marília,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1805.9,1657.8,1576.3999999999999,148.10000000000014,9.382190628902842,-12.84,,11875.0,1348.2,,
MARILIA,Marília,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1348.2,1805.9,1603.966666666667,-457.70000000000005,9.3101857069459,-6.95,,11050.0,1001.6,,
MARILIA,Marília,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1001.6,1348.2,1385.2333333333336,-346.6,9.189627330378642,-11.36,,9795.0,1672.7,,
MARILIA,Marília,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1672.7,1001.6,1340.8333333333333,671.1,8.98969370086056,-18.12,,8020.0,1255.6,,
MARILIA,Marília,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1255.6,1672.7,1309.9666666666667,-417.10000000000014,9.033603193476129,4.49,,8380.0,1505.7,,
MARILIA,Marília,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1505.7,1255.6,1478.0,250.10000000000014,8.799058378546453,-20.91,,6628.0,1534.4,,
MARILIA,Marília,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1534.4,1505.7,1431.9000000000003,28.700000000000045,8.91905180393029,12.75,,7473.0,1583.6,,
MARILIA,Marília,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1583.6,1534.4,1541.2333333333333,49.19999999999982,8.762646029650282,-14.48,,6391.0,1645.1,,
MARILIA,Marília,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1645.1,1583.6,1587.7,61.5,8.790877754224164,2.86,,6574.0,1661.6,,
MARILIA,Marília,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1661.6,1645.1,1630.0999999999997,16.5,8.773384596776648,-1.73,,6460.0,1255.4,,
MARILIA,Marília,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1255.4,1661.6,1520.7,-406.1999999999998,8.53895468319775,-20.9,,5110.0,1544.0,,
MARILIA,Marília,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1544.0,1255.4,1487.0,288.5999999999999,8.623892810075294,8.86,1.157,5563.0,1095.5,,
MARILIA,Marília,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1095.5,1544.0,1298.3,-448.5,8.766861821669803,15.37,1.189,6418.0,1893.0,,
MARILIA,Marília,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,1893.0,1095.5,1510.8333333333333,797.5,8.680671660408713,-8.26,0.885,5888.0,1574.9,,
MARILIA,Marília,2000,0.0,-100.0,0,587.3,16.4,,0,587.3,1574.9,1893.0,1521.1333333333332,-318.0999999999999,8.771990436532242,9.56,1.361,6451.0,1497.5,,
MARILIA,Marília,2001,417.7,-0.5,28,541.1,7.2,0.2,2,958.8,1497.5,1574.9,1655.1333333333332,-77.40000000000009,8.528133131454572,-21.64,1.116,5055.0,1349.6,,
MARILIA,Marília,2002,520.9,24.1,16,550.8,9.2,3.5,0,1071.6,1349.6,1497.5,1474.0,-147.9000000000001,8.18423477409482,-29.1,0.86,3584.0,1791.9,,
MARILIA,Marília,2003,350.2,-16.6,45,667.4,32.3,6.0,0,1017.6,1791.9,1349.6,1546.3333333333333,442.3000000000002,8.195609567288775,1.14,1.315,3625.0,1760.0,,
MARILIA,Marília,2004,409.6,-2.4,20,444.2,-12.0,5.3,0,853.8,1760.0,1791.9,1633.8333333333333,-31.90000000000009,8.428799040653642,26.26,1.415,4577.0,1864.8,,
MARILIA,Marília,2005,522.0,24.4,10,443.4,-12.1,4.9,0,965.4,1864.8,1760.0,1805.5666666666668,104.79999999999995,8.496378051702317,6.99,1.005,4897.0,2107.3,,
MARILIA,Marília,2006,362.2,-13.7,18,521.1,3.3,6.8,0,883.3,2107.3,1864.8,1910.7,242.50000000000023,8.424310063936181,-6.95,0.789,4556.5,2072.9,,
MARILIA,Marília,2007,491.8,17.2,21,639.7,26.8,6.5,0,1131.5,2072.9,2107.3,2015.0000000000002,-34.40000000000009,8.404472321352118,-1.96,0.967,4467.0,1736.2,,
MARILIA,Marília,2008,360.8,-14.0,32,509.6,1.0,4.5,0,870.5,1736.2,2072.9,1972.1333333333334,-336.70000000000005,8.94754601503218,72.13,1.26,7689.0,2404.5,,
MARILIA,Marília,2009,347.4,-17.2,37,673.7,33.5,5.5,0,1021.1,2404.5,1736.2,2071.2000000000003,668.3,8.582044163735853,-30.62,1.048,5335.0,2314.9,,
MARILIA,Marília,2010,631.2,50.4,5,443.1,-12.2,3.8,0,1074.3,2314.9,2404.5,2151.8666666666663,-89.59999999999991,8.430109084509125,-14.1,0.761,4583.0,3304.6,,
MARILIA,Marília,2011,268.9,-35.9,23,554.3,9.9,6.9,0,823.2,3304.6,2314.9,2674.6666666666665,989.6999999999998,8.597887994121894,18.27,1.115,5420.2,3986.2,,
MARILIA,Marília,2012,341.1,-18.7,38,261.1,-48.3,1.8,1,602.1,3986.2,3304.6,3201.8999999999996,681.5999999999999,8.856817597583968,29.55,1.191,7022.1,3737.2,,
MARILIA,Marília,2013,347.1,-17.3,42,420.9,-16.6,5.4,0,768.0,3737.2,3986.2,3676.0,-249.0,8.978557105576627,12.95,1.041,7931.18,4077.2,,
MARILIA,Marília,2014,246.2,-41.4,35,342.1,-32.2,3.2,0,588.2,4077.2,3737.2,3933.533333333333,340.0,8.987821625430815,0.93,0.943,8005.0,3739.7,,
MARILIA,Marília,2015,419.8,0.0,28,451.8,-10.4,7.0,0,871.7,3739.7,4077.2,3851.3666666666663,-337.5,9.121181235656364,14.27,0.99,9147.0,4221.0,,
MARILIA,Marília,2016,683.8,62.9,19,648.5,28.5,9.8,0,1332.2,4221.0,3739.7,4012.633333333333,481.3000000000002,9.014447135152134,-10.12,1.099,8221.0,4434.8,,
MARILIA,Marília,2017,323.5,-22.9,11,489.3,-3.0,2.8,0,812.8,4434.8,4221.0,4131.833333333333,213.80000000000018,9.158099260130491,15.45,1.385,9491.0,4179.0,,
MARILIA,Marília,2018,563.8,34.3,24,539.2,6.9,4.7,0,1103.1,4179.0,4434.8,4278.266666666666,-255.80000000000018,9.281078386481525,13.09,0.905,10733.0,4563.8,,
MARILIA,Marília,2019,463.5,10.4,15,459.8,-8.9,5.7,0,923.3,4563.8,4179.0,4392.533333333333,384.8000000000002,9.64445772265751,43.82,0.951,15436.0,3984.6,,
MARILIA,Marília,2020,323.3,-23.0,51,489.8,-2.9,3.8,0,813.1,3984.6,4563.8,4242.466666666666,-579.2000000000003,9.680344001221918,3.65,1.236,16000.0,4784.4,,
MARILIA,Marília,2021,265.8,-36.7,52,340.1,-32.6,6.1,0,605.9,4784.4,3984.6,4444.266666666666,799.7999999999997,9.800014144059851,12.71,1.285,18034.0,4942.2,,
MARILIA,Marília,2022,346.1,-17.6,46,513.7,1.8,3.1,0,859.7,4942.2,4784.4,4570.4,157.80000000000018,9.878426121940757,8.16,1.395,19505.0,4885.0,,
MARILIA,Marília,2023,376.3,-10.3,25,537.4,6.5,5.7,0,913.7,4885.0,4942.2,4870.533333333334,-57.19999999999982,9.869620483024551,-0.88,1.426,19334.0,4826.9,,
MARILIA,Marília,2024,302.0,-28.1,73,345.1,-31.6,6.6,0,647.1,4826.9,4885.0,4884.7,-58.100000000000364,9.705280486511949,-15.15,1.245,16404.0,4299.4,,
MARILIA,Marília,2025,463.8,10.5,33,217.2,-56.9,6.2,0,681.0,4299.4,4826.9,4670.433333333333,-527.5,9.59655470049221,-10.3,1.047,14714.0,4229.2,,
MARILIA,Marília,2026,485.0,15.5,36,302.9,-40.0,1.7,1,787.9,4229.2,4299.4,4451.833333333333,-70.19999999999982,9.59655470049221,0.0,0.764,14714.0,,,
ORLANDIA,Orlândia,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,18065.9,1865.5,9965.7,16200.400000000001,7.234177179749849,137.33,,1386.0,1623.9,,
ORLANDIA,Orlândia,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1623.9,18065.9,7185.100000000001,-16442.0,6.804614520062624,-34.92,,902.0,2116.7,,
ORLANDIA,Orlândia,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,2116.7,1623.9,7268.833333333333,492.7999999999997,6.633318433280377,-15.74,,760.0,2338.8,,
ORLANDIA,Orlândia,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,2338.8,2116.7,2026.4666666666665,222.10000000000036,6.413458957167357,-19.74,,610.0,2221.3,,
ORLANDIA,Orlândia,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,2221.3,2338.8,2225.6,-117.5,6.499787040655854,9.02,,665.0,2664.5,,
ORLANDIA,Orlândia,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,2664.5,2221.3,2408.2000000000003,443.1999999999998,6.333279628139691,-15.34,,563.0,2568.4,,
ORLANDIA,Orlândia,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,2568.4,2664.5,2484.733333333333,-96.09999999999991,7.707062655370473,295.03,,2224.0,2468.6,,
ORLANDIA,Orlândia,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2468.6,2568.4,2567.1666666666665,-99.80000000000018,7.506591780070841,-18.17,,1820.0,2219.8,,
ORLANDIA,Orlândia,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2219.8,2468.6,2418.933333333333,-248.79999999999973,7.714677473800927,23.13,,2241.0,2207.7,,
ORLANDIA,Orlândia,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2207.7,2219.8,2298.7000000000003,-12.100000000000364,5.703782474656201,-86.61,,300.0,2000.0,,
ORLANDIA,Orlândia,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2000.0,2207.7,2142.5,-207.69999999999982,7.111512116496157,308.67,,1226.0,2482.4,,
ORLANDIA,Orlândia,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2482.4,2000.0,2230.0333333333333,482.4000000000001,7.512071245835466,49.27,,1830.0,2603.8,,
ORLANDIA,Orlândia,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2603.8,2482.4,2362.066666666667,121.40000000000009,7.51479976048867,0.27,1.157,1835.0,2535.4,,
ORLANDIA,Orlândia,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2535.4,2603.8,2540.5333333333333,-68.40000000000009,7.295735072749282,-19.67,1.189,1474.0,2552.2,,
ORLANDIA,Orlândia,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2552.2,2535.4,2563.8,16.799999999999727,7.489970898834801,21.44,0.885,1790.0,2465.1,,
ORLANDIA,Orlândia,2000,0.0,-100.0,0,895.6,46.2,,0,895.6,2465.1,2552.2,2517.566666666666,-87.09999999999991,7.89655270164304,50.17,1.361,2688.0,2688.8,,
ORLANDIA,Orlândia,2001,475.3,-9.0,30,447.8,-26.9,3.4,0,923.2,2688.8,2465.1,2568.7,223.70000000000027,8.163656176168432,30.62,1.116,3511.0,3778.0,,
ORLANDIA,Orlândia,2002,653.9,25.2,15,695.0,13.4,6.0,0,1348.9,3778.0,2688.8,2977.2999999999997,1089.1999999999998,7.618742377670413,-42.01,0.86,2036.0,2817.6,,
ORLANDIA,Orlândia,2003,543.9,4.2,33,897.6,46.5,8.2,0,1441.5,2817.6,3778.0,3094.8000000000006,-960.4000000000001,6.4692503167957724,-68.32,1.315,645.0,3056.2,,
ORLANDIA,Orlândia,2004,445.0,-14.8,19,720.5,17.6,7.2,0,1165.5,3056.2,2817.6,3217.2666666666664,238.5999999999999,7.346655163176539,140.47,1.415,1551.0,3053.3,,
ORLANDIA,Orlândia,2005,603.5,15.6,16,553.0,-9.7,6.6,0,1156.5,3053.3,3056.2,2975.7000000000003,-2.899999999999636,6.7661917146603505,-44.04,1.005,868.0,3225.8,,
ORLANDIA,Orlândia,2006,566.7,8.5,24,667.0,8.9,9.6,0,1233.7,3225.8,3053.3,3111.7666666666664,172.5,6.214608098422191,-42.4,0.789,500.0,3050.0,,
ORLANDIA,Orlândia,2007,790.2,51.3,4,708.0,15.5,8.4,0,1498.2,3050.0,3225.8,3109.7000000000003,-175.80000000000018,7.447751280047908,243.2,0.967,1716.0,3265.1,,
ORLANDIA,Orlândia,2008,420.6,-19.5,31,722.8,18.0,7.0,0,1143.4,3265.1,3050.0,3180.3000000000006,215.0999999999999,7.682666761344722,26.48,1.26,2170.4,4254.6,,
ORLANDIA,Orlândia,2009,541.9,3.8,36,699.1,14.1,9.2,0,1241.0,4254.6,3265.1,3523.2333333333336,989.5000000000005,7.9203738544832705,26.83,1.048,2752.8,3167.8,,
ORLANDIA,Orlândia,2010,611.5,17.1,8,571.6,-6.7,4.7,0,1183.1,3167.8,4254.6,3562.5,-1086.8000000000002,7.864343067620829,-5.45,0.761,2602.8,3771.1,,
ORLANDIA,Orlândia,2011,473.7,-9.3,9,737.0,20.3,8.8,0,1210.6,3771.1,3167.8,3731.1666666666665,603.2999999999997,6.983604591265575,-58.55,1.115,1078.8,4490.5,,
ORLANDIA,Orlândia,2012,535.9,2.6,11,517.8,-15.5,4.8,0,1053.7,4490.5,3771.1,3809.8000000000006,719.4000000000001,7.041236670356618,5.93,1.191,1142.8,3008.8,,
ORLANDIA,Orlândia,2013,409.2,-21.6,36,578.2,-5.6,5.8,0,987.5,3008.8,4490.5,3756.7999999999997,-1481.6999999999998,7.07326971745971,3.26,1.041,1180.0,4046.6,,
ORLANDIA,Orlândia,2014,454.4,-13.0,20,299.5,-51.1,6.4,0,753.8,4046.6,3008.8,3848.633333333333,1037.7999999999997,6.684611727667927,-32.2,0.943,800.0,3000.0,,
ORLANDIA,Orlândia,2015,425.5,-18.5,30,473.7,-22.7,9.8,0,899.1,3000.0,4046.6,3351.8000000000006,-1046.6,6.684611727667927,0.0,0.99,800.0,3250.0,,
ORLANDIA,Orlândia,2016,535.0,2.4,26,757.3,23.6,11.0,0,1292.3,3250.0,3000.0,3432.2000000000003,250.0,4.787491742782046,-85.0,1.099,120.0,2250.0,,
ORLANDIA,Orlândia,2017,471.5,-9.7,21,465.4,-24.0,4.5,0,936.9,2250.0,3250.0,2833.3333333333335,-1000.0,6.551080335043404,483.33,1.385,700.0,1500.0,,
ORLANDIA,Orlândia,2018,524.5,0.4,23,628.3,2.5,7.6,0,1152.8,1500.0,2250.0,2333.3333333333335,-750.0,5.41610040220442,-67.86,0.905,225.0,5050.0,,
ORLANDIA,Orlândia,2019,550.8,5.5,6,473.4,-22.7,7.1,0,1024.2,5050.0,1500.0,2933.3333333333335,3550.0,5.857933154483459,55.56,0.951,350.0,6250.0,,
ORLANDIA,Orlândia,2020,411.2,-21.2,39,641.6,4.7,4.4,0,1052.8,6250.0,5050.0,4266.666666666667,1200.0,7.323170717943469,332.86,1.236,1515.0,5016.5,,
ORLANDIA,Orlândia,2021,331.5,-36.5,44,311.1,-49.2,8.5,0,642.5,5016.5,6250.0,5438.833333333333,-1233.5,5.480638923341991,-84.16,1.285,240.0,3671.9,,
ORLANDIA,Orlândia,2022,564.8,8.2,16,556.8,-9.1,3.9,0,1121.6,3671.9,5016.5,4979.466666666666,-1344.6,6.173786103901937,100.0,1.395,480.0,5000.0,,
ORLANDIA,Orlândia,2023,448.9,-14.0,29,632.1,3.2,5.2,0,1081.0,5000.0,3671.9,4562.8,1328.1,4.867534450455582,-72.92,1.426,130.0,4519.2,,
ORLANDIA,Orlândia,2024,412.1,-21.1,72,375.1,-38.8,7.8,0,787.1,4519.2,5000.0,4397.033333333334,-480.8000000000002,6.133398042996649,254.62,1.245,461.0,4500.0,,
ORLANDIA,Orlândia,2025,643.1,23.1,17,289.7,-52.7,8.8,0,932.8,4500.0,4519.2,4673.066666666667,-19.199999999999818,4.605170185988092,-78.31,1.047,100.0,4500.0,,
ORLANDIA,Orlândia,2026,405.8,-22.3,55,544.0,-11.2,5.2,0,949.8,4500.0,4500.0,4506.400000000001,0.0,4.605170185988092,0.0,0.764,100.0,,,
PRESIDENTE PRUDENTE,Presidente Prudente,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1419.7,1026.5,1223.1,393.20000000000005,9.579348943073732,14.04,,14463.0,1466.7,,
PRESIDENTE PRUDENTE,Presidente Prudente,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1466.7,1419.7,1304.3,47.0,9.697324021256602,12.52,,16274.0,669.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,669.5,1466.7,1185.3,-797.2,9.340929941679784,-29.98,,11395.0,1123.0,,
PRESIDENTE PRUDENTE,Presidente Prudente,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1123.0,669.5,1086.3999999999999,453.5,8.68270762989381,-48.22,,5900.0,1478.4,,
PRESIDENTE PRUDENTE,Presidente Prudente,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1478.4,1123.0,1090.3,355.4000000000001,8.118207049405783,-43.14,,3355.0,1497.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1497.5,1478.4,1366.3,19.09999999999991,7.9603236291488395,-14.61,,2865.0,1587.7,,
PRESIDENTE PRUDENTE,Presidente Prudente,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1587.7,1497.5,1521.2,90.20000000000005,8.426173793029069,59.34,,4565.0,1722.8,,
PRESIDENTE PRUDENTE,Presidente Prudente,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1722.8,1587.7,1602.6666666666667,135.0999999999999,8.427487278331744,0.13,,4571.0,1526.3,,
PRESIDENTE PRUDENTE,Presidente Prudente,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1526.3,1722.8,1612.2666666666667,-196.5,7.954372272531867,-37.69,,2848.0,1804.9,,
PRESIDENTE PRUDENTE,Presidente Prudente,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1804.9,1526.3,1684.6666666666667,278.60000000000014,8.196161139282902,27.35,,3627.0,2005.2,,
PRESIDENTE PRUDENTE,Presidente Prudente,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2005.2,1804.9,1778.8000000000002,200.29999999999995,8.163940954755008,-3.17,,3512.0,1818.1,,
PRESIDENTE PRUDENTE,Presidente Prudente,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1818.1,2005.2,1876.0666666666668,-187.10000000000014,7.836764783264067,-27.9,,2532.0,1880.8,,
PRESIDENTE PRUDENTE,Presidente Prudente,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1880.8,1818.1,1901.3666666666666,62.700000000000045,8.62515033292133,119.98,1.157,5570.0,1841.9,,
PRESIDENTE PRUDENTE,Presidente Prudente,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1841.9,1880.8,1846.9333333333332,-38.899999999999864,8.621012520055235,-0.41,1.189,5547.0,1949.9,,
PRESIDENTE PRUDENTE,Presidente Prudente,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,1949.9,1841.9,1890.8666666666668,108.0,8.118207049405783,-39.52,0.885,3355.0,2015.6,,
PRESIDENTE PRUDENTE,Presidente Prudente,2000,0.0,-100.0,0,505.8,0.8,,0,505.8,2015.6,1949.9,1935.8,65.69999999999982,8.032035314398824,-8.26,1.361,3078.0,1851.1,,
PRESIDENTE PRUDENTE,Presidente Prudente,2001,421.7,-5.5,27,539.3,7.4,0.8,1,961.0,1851.1,2015.6,1938.8666666666668,-164.5,8.367532416861831,39.86,1.116,4305.0,1977.4,,
PRESIDENTE PRUDENTE,Presidente Prudente,2002,437.3,-2.0,22,445.4,-11.3,2.9,0,882.8,1977.4,1851.1,1948.0333333333335,126.30000000000018,8.495765244002618,13.68,0.86,4894.0,2006.9,,
PRESIDENTE PRUDENTE,Presidente Prudente,2003,434.1,-2.7,36,694.4,38.3,7.8,0,1128.5,2006.9,1977.4,1945.1333333333332,29.5,8.258422462458876,-21.13,1.315,3860.0,2679.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,2004,332.9,-25.4,33,303.1,-39.6,6.5,0,636.0,2679.5,2006.9,2221.2666666666664,672.5999999999999,8.544224530467268,33.08,1.415,5137.0,2739.8,,
PRESIDENTE PRUDENTE,Presidente Prudente,2005,524.1,17.5,7,447.1,-10.9,4.8,0,971.2,2739.8,2679.5,2475.4,60.30000000000018,8.495356496807062,-4.77,1.005,4892.0,3041.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,2006,351.7,-21.2,12,544.3,8.4,6.6,0,896.0,3041.5,2739.8,2820.2666666666664,301.6999999999998,9.339964139769688,132.71,0.789,11384.0,2945.6,,
PRESIDENTE PRUDENTE,Presidente Prudente,2007,476.5,6.8,27,594.5,18.4,8.3,0,1070.9,2945.6,3041.5,2908.966666666667,-95.90000000000009,8.758412389457677,-44.1,0.967,6364.0,2994.1,,
PRESIDENTE PRUDENTE,Presidente Prudente,2008,376.3,-15.6,34,500.7,-0.3,5.4,0,877.1,2994.1,2945.6,2993.7333333333336,48.5,8.521185212685776,-21.12,1.26,5020.0,2975.6,,
PRESIDENTE PRUDENTE,Presidente Prudente,2009,309.9,-30.5,41,625.4,24.6,6.9,0,935.2,2975.6,2994.1,2971.7666666666664,-18.5,8.63550941823428,12.11,1.048,5628.0,3237.6,,
PRESIDENTE PRUDENTE,Presidente Prudente,2010,818.4,83.5,5,661.9,31.8,4.4,0,1480.3,3237.6,2975.6,3069.1,262.0,8.37687309330114,-22.79,0.761,4345.4,4237.3,,
PRESIDENTE PRUDENTE,Presidente Prudente,2011,437.5,-1.9,11,622.5,24.0,8.1,0,1060.0,4237.3,3237.6,3483.5,999.7000000000003,8.76495910895116,47.42,1.115,6405.799999999999,4418.4,,
PRESIDENTE PRUDENTE,Presidente Prudente,2012,386.0,-13.5,33,335.6,-33.1,3.1,0,721.6,4418.4,4237.3,3964.433333333334,181.09999999999945,9.177403871729918,51.05,1.191,9676.0,4563.8,,
PRESIDENTE PRUDENTE,Presidente Prudente,2013,371.8,-16.6,57,411.3,-18.1,6.1,0,783.2,4563.8,4418.4,4406.5,145.40000000000055,9.234954932740102,5.92,1.041,10249.2,4711.0,,
PRESIDENTE PRUDENTE,Presidente Prudente,2014,375.8,-15.8,38,426.8,-15.0,3.2,0,802.6,4711.0,4563.8,4564.4,147.19999999999982,9.300043955057962,6.73,0.943,10938.5,3312.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,2015,381.3,-14.5,24,419.5,-16.4,8.0,0,800.8,3312.5,4711.0,4195.766666666666,-1398.5,9.309280319831087,0.93,0.99,11040.0,4725.2,,
PRESIDENTE PRUDENTE,Presidente Prudente,2016,755.5,69.4,13,631.6,25.8,9.2,0,1387.1,4725.2,3312.5,4249.566666666667,1412.6999999999998,9.374922172292127,6.78,1.099,11789.0,5063.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,2017,369.1,-17.2,25,392.1,-21.9,3.3,0,761.2,5063.5,4725.2,4367.066666666667,338.3000000000002,9.535679435605061,17.44,1.385,13845.0,5020.6,,
PRESIDENTE PRUDENTE,Presidente Prudente,2018,556.2,24.7,25,623.3,24.2,5.9,0,1179.6,5020.6,5063.5,4936.433333333333,-42.899999999999636,9.571992907127694,3.7,0.905,14357.0,5038.1,,
PRESIDENTE PRUDENTE,Presidente Prudente,2019,456.6,2.4,16,403.8,-19.6,5.8,0,860.5,5038.1,5020.6,5040.733333333334,17.5,9.66997795897274,10.29,0.951,15835.0,3860.9,,
PRESIDENTE PRUDENTE,Presidente Prudente,2020,348.5,-21.9,56,417.9,-16.8,4.5,0,766.4,3860.9,5038.1,4639.866666666667,-1177.2000000000003,9.630759771866158,-3.85,1.236,15226.0,4611.6,,
PRESIDENTE PRUDENTE,Presidente Prudente,2021,303.7,-31.9,52,368.3,-26.6,7.2,0,672.0,4611.6,3860.9,4503.533333333334,750.7000000000003,9.710285011965885,8.28,1.285,16486.3,4621.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,2022,308.4,-30.9,48,447.2,-10.9,3.4,0,755.6,4621.5,4611.6,4364.666666666667,9.899999999999636,9.65317833314915,-5.55,1.395,15571.2,4196.3,,
PRESIDENTE PRUDENTE,Presidente Prudente,2023,365.3,-18.1,18,568.3,13.2,6.4,0,933.6,4196.3,4621.5,4476.466666666666,-425.1999999999998,9.735187237104428,8.55,1.426,16902.0,4556.9,,
PRESIDENTE PRUDENTE,Presidente Prudente,2024,329.6,-26.1,77,267.2,-46.8,7.9,0,596.8,4556.9,4196.3,4458.233333333334,360.59999999999945,9.849928535441565,12.16,1.245,18957.0,3380.4,,
PRESIDENTE PRUDENTE,Presidente Prudente,2025,421.5,-5.5,39,186.1,-62.9,6.3,0,607.6,3380.4,4556.9,4044.533333333333,-1176.4999999999995,9.923535247839906,7.64,1.047,20405.0,3936.5,,
PRESIDENTE PRUDENTE,Presidente Prudente,2026,546.1,22.4,27,295.8,-41.1,3.1,0,842.0,3936.5,3380.4,3957.933333333333,556.0999999999999,9.923535247839906,0.0,0.764,20405.0,,,
PRESIDENTE VENCESLAU,Presidente Venceslau,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1373.4,1116.9,1245.15,256.5,8.760296220470051,23.64,,6376.0,1462.8,,
